46	62	3
39	7	1
10	39	1
48	1	1
1	92	1
1	50	1
48	3	1
3	92	1
50	3	1
48	2	1
2	92	1
2	50	1
48	92	1
48	50	1
50	92	1
35	94	1
93	94	1
35	93	1
10	95	1
96	94	2
5	94	3
97	98	1
100	101	1
102	103	1
104	65	2
104	5	5
104	1	10
16	1	3
105	14	1
105	1	2
105	5	4
107	46	1
106	107	1
107	14	2
107	62	1
106	46	1
106	14	2
106	62	1
62	14	4
108	14	6
108	5	2
10	108	1
1	45	3
105	62	1
67	62	1
105	67	1
10	45	1
65	10	2
67	5	1
109	5	2
67	109	1
16	67	1
16	109	1
16	110	1
1	110	1
5	110	1
104	110	1
60	110	1
16	104	1
16	60	2
1	60	5
104	60	2
1	77	2
1	111	2
1	29	2
1	28	6
1	69	2
2	77	1
104	77	1
5	77	1
77	111	1
29	77	1
28	77	1
104	2	1
2	111	1
2	29	1
2	28	2
2	69	1
104	111	1
104	29	1
104	28	1
104	69	1
5	111	1
29	111	1
28	111	1
69	111	1
69	29	1
112	113	1
113	1	1
113	114	1
112	1	1
112	114	1
1	114	1
104	101	1
104	116	2
48	117	1
2	118	2
118	14	1
5	118	1
66	5	3
66	119	1
105	66	1
5	119	2
105	119	1
8	105	2
120	5	1
1	121	1
1	54	2
121	3	1
3	54	1
3	28	1
3	62	2
121	2	1
2	54	1
2	62	2
121	54	1
121	14	1
121	28	1
121	62	1
54	14	1
28	54	1
62	54	1
28	62	2
10	28	2
122	28	2
48	28	1
123	28	1
28	94	1
10	122	2
48	10	1
10	123	1
10	94	2
48	122	2
122	123	2
122	94	2
48	123	1
48	94	1
123	94	1
16	122	1
66	3	5
66	2	8
126	119	1
124	119	1
125	119	1
123	119	1
65	119	1
14	119	2
124	126	1
125	126	1
123	126	1
65	126	1
126	14	1
124	125	1
123	124	1
65	124	1
124	14	1
123	125	1
65	125	1
125	14	1
65	123	1
123	14	1
49	119	1
16	94	1
96	10	1
96	16	1
10	127	1
104	94	1
5	103	1
128	30	2
128	2	3
128	16	1
2	30	3
16	30	1
16	2	3
1	131	2
130	131	2
1	130	2
1	133	1
1	132	1
132	133	1
136	135	2
132	135	2
136	132	2
137	138	1
138	139	2
137	139	1
136	140	1
140	135	1
140	132	1
5	141	1
17	141	1
1	141	1
141	142	1
3	141	1
2	141	1
5	142	1
17	1	2
17	142	1
17	3	1
17	2	1
1	142	1
3	142	1
2	142	1
17	101	1
5	101	3
144	143	1
19	143	1
5	143	1
144	19	1
144	5	1
19	5	2
17	145	1
104	17	1
147	5	2
17	147	1
148	14	1
33	149	1
104	149	1
104	33	1
32	1	2
104	32	1
1	150	2
150	7	1
60	150	1
34	150	1
10	150	1
104	150	1
150	151	1
1	34	3
1	151	2
60	7	1
34	7	1
104	7	1
151	7	1
34	60	1
60	151	1
34	10	1
104	34	1
34	151	1
104	10	2
10	151	1
104	151	1
153	154	1
153	54	1
154	54	1
104	153	2
153	1	2
153	10	1
65	38	1
153	5	1
156	157	1
153	9	1
153	38	1
9	38	1
104	9	1
104	38	1
1	38	1
160	161	1
65	9	1
65	162	1
65	7	1
9	162	1
162	7	1
75	163	1
163	36	1
163	69	1
36	69	1
161	164	1
1	164	1
164	5	1
161	1	1
161	5	1
75	22	3
9	165	26
165	22	2
3	165	2
3	22	1
9	166	2
165	166	2
37	166	1
9	37	3
37	165	2
75	100	1
153	37	1
74	21	1
9	75	12
9	167	17
168	9	16
75	167	7
75	165	7
168	75	7
165	167	10
168	167	10
168	165	10
62	167	1
169	62	1
169	167	1
28	167	1
9	169	1
169	28	1
75	149	1
75	37	2
37	149	1
65	170	1
171	37	1
9	171	1
113	172	1
113	173	1
172	173	1
20	71	1
1	20	1
3	20	1
2	20	1
1	71	1
3	71	1
2	71	1
136	174	1
70	175	1
24	176	1
24	172	2
24	177	1
24	178	1
24	174	1
24	179	1
24	180	1
24	181	1
24	101	1
176	172	2
176	177	1
176	178	1
176	174	1
176	179	1
176	180	1
176	181	1
176	101	1
177	172	2
178	172	2
172	174	2
179	172	2
180	172	2
172	181	2
172	101	2
177	178	1
177	174	1
177	179	1
177	180	1
177	181	1
177	101	1
178	174	1
178	179	1
178	180	1
178	181	1
178	101	1
179	174	1
180	174	1
181	174	1
101	174	1
179	180	1
179	181	1
179	101	1
180	181	1
180	101	1
101	181	1
32	110	1
9	74	1
38	182	1
1	155	1
3	155	1
2	155	1
184	66	1
184	1	1
185	26	1
185	14	1
1	185	1
1	186	3
10	66	1
186	10	1
66	14	10
66	28	1
186	66	1
186	14	4
186	28	1
28	7	1
186	5	1
186	7	1
187	14	1
65	187	1
46	31	1
109	31	1
109	14	1
109	46	1
101	14	2
26	101	1
101	46	1
26	46	1
1	41	2
1	101	1
41	3	3
3	101	1
3	45	2
41	2	1
2	101	1
2	45	1
41	101	1
41	45	3
45	101	1
41	39	1
41	189	3
1	189	1
42	189	4
189	14	3
5	189	1
1	42	1
190	191	2
192	14	2
190	14	2
14	191	2
195	14	2
193	14	2
139	14	2
196	14	2
194	14	2
197	14	2
198	14	2
14	199	2
42	45	1
45	190	1
45	191	1
45	189	1
195	45	1
193	45	1
139	45	1
196	45	1
194	45	1
197	45	1
45	198	1
45	199	1
42	3	1
3	190	1
3	191	1
3	189	1
3	195	1
193	3	1
3	139	1
3	196	1
194	3	1
3	197	1
3	198	1
3	199	1
41	190	2
41	191	2
41	195	2
41	193	2
41	139	2
41	196	2
41	194	2
41	197	2
41	198	2
41	199	2
42	190	1
42	191	1
42	195	1
193	42	1
42	139	3
42	196	1
194	42	1
42	197	1
42	198	1
42	199	1
189	190	1
195	190	1
193	190	1
139	190	1
196	190	1
194	190	1
197	190	1
198	190	1
190	199	1
189	191	1
195	191	1
193	191	1
139	191	1
196	191	1
194	191	1
197	191	1
198	191	1
199	191	1
195	189	1
193	189	1
139	189	2
196	189	1
194	189	1
197	189	1
189	198	1
189	199	1
193	195	1
195	139	1
195	196	1
194	195	1
195	197	1
195	198	1
195	199	1
193	139	1
193	196	3
193	194	2
193	197	1
193	198	1
193	199	1
139	196	1
194	139	1
139	197	1
139	198	1
139	199	1
194	196	3
196	197	1
196	198	1
196	199	1
194	197	1
194	198	1
194	199	1
197	198	1
197	199	1
198	199	1
42	66	1
14	103	2
200	188	1
200	14	1
188	14	1
56	42	4
202	42	1
203	14	1
42	205	2
56	206	1
42	206	2
139	206	1
189	206	1
206	207	1
56	139	1
56	189	1
56	207	1
42	207	2
139	207	1
189	207	1
202	14	1
138	14	1
208	14	1
202	138	1
208	202	1
208	138	1
56	138	1
138	42	1
209	196	1
210	14	2
201	14	5
201	210	2
205	14	4
201	205	2
1	205	1
1	201	1
3	205	1
201	3	1
2	205	1
201	2	1
211	14	2
194	54	1
196	54	2
193	54	1
57	203	1
57	215	1
203	215	1
186	45	2
192	186	1
192	45	1
216	138	1
216	206	1
218	39	1
216	218	1
201	139	1
216	1	1
216	3	1
216	2	1
220	45	2
66	220	2
220	14	2
216	220	2
66	45	1
216	45	1
216	66	1
216	14	1
139	221	1
139	62	1
139	5	1
221	62	1
5	221	1
5	62	2
42	223	2
42	222	4
222	223	2
1	108	1
225	14	1
225	26	1
16	3	1
3	60	1
2	60	1
226	46	2
227	46	1
226	227	1
226	5	2
227	5	1
65	228	1
1	229	1
229	54	1
105	229	1
105	54	1
230	7	1
231	7	1
230	231	1
28	101	1
66	62	1
66	46	1
9	39	1
38	14	1
5	38	1
19	14	2
169	14	2
1	19	1
1	169	1
169	19	1
169	5	1
233	14	1
233	31	1
9	23	1
9	25	1
24	9	1
9	21	1
53	14	1
37	53	1
65	53	1
65	37	1
33	10	1
100	30	1
100	5	1
1	31	1
65	235	1
235	175	1
65	175	1
1	18	1
29	62	1
236	237	1
238	239	1
240	239	1
240	238	1
2	238	2
128	238	1
238	30	1
5	238	1
128	5	1
238	15	1
242	238	1
9	238	1
241	238	1
243	238	1
242	15	1
9	15	1
241	15	1
243	15	1
9	242	1
241	242	1
242	243	1
9	241	1
9	243	1
241	243	1
244	39	1
246	247	1
1	247	1
3	247	1
2	247	1
1	246	1
3	246	1
2	246	1
62	103	1
225	103	1
225	62	1
248	249	1
248	62	1
249	62	1
250	251	1
250	19	1
250	54	1
250	51	1
19	251	1
251	54	1
51	251	1
19	54	1
51	19	1
51	54	1
256	255	1
257	258	1
